User-ID,ISBN,Book-Rating
18170,0440225701,0
19508,0440225701,0
20971,0440225701,0
21404,0440225701,0
21659,0440225701,10
23191,0440225701,0
277195,0060502258,0
882,0060502258,0
2719,0060502258,0
3363,0060502258,0
3569,0060502258,7
5483,0060502258,0
5866,0060502258,7
6575,0060502258,8
6789,0060502258,7
7248,0060502258,0
8066,0060502258,9
8234,0060502258,0
11676,0060502258,8
12538,0060502258,0
13850,0060502258,10
14282,0060502258,0
14808,0060502258,9
14897,0060502258,0
16504,0060502258,7
16795,0060502258,0
16949,0060502258,0
20180,0060502258,8
20561,0060502258,10
21229,0060502258,7
21540,0060502258,0
21576,0060502258,8
21659,0060502258,0
22074,0060502258,9
22625,0060502258,0
25981,0060502258,0
278137,0446606812,7
278586,0446606812,5
278653,0446606812,6
882,0446606812,0
1007,0446606812,0
2766,0446606812,0
3363,0446606812,0
5100,0446606812,0
6575,0446606812,2
7160,0446606812,9
8067,0446606812,8
9354,0446606812,10
9568,0446606812,8
11676,0446606812,0
12569,0446606812,0
13552,0446606812,0
14521,0446606812,0
14791,0446606812,8
16488,0446606812,7
16795,0446606812,0
16966,0446606812,0
17906,0446606812,9
17950,0446606812,0
17976,0446606812,9
18913,0446606812,9
19664,0446606812,0
20119,0446606812,10
21014,0446606812,0
21484,0446606812,0
21627,0446606812,8
278002,04465165224,0
278418,04465165224,0
3542,04465165224,3
3556,04465165224,10
5582,04465165224,7
6900,04465165224,0
8234,04465165224,5
11547,04465165224,0
11676,04465165224,8
12567,04465165224,9
13082,04465165224,0
13552,04465165224,8
14422,04465165224,7
15408,04465165224,0
16155,04465165224,0
16599,04465165224,0
16795,04465165224,9
16943,04465165224,0
16996,04465165224,0
17950,04465165224,9
18067,04465165224,0
18172,04465165224,9
19153,04465165224,7
19170,04465165224,0
19664,04465165224,0
21031,04465165224,0
21188,04465165224,0
21404,04465165224,0
21484,04465165224,0
21659,04465165224,10
277965,0345353145,0
1848,0345353145,0
2012,0345353145,8
4179,0345353145,7
6011,0345353145,0
9856,0345353145,6
11676,0345353145,0
11788,0345353145,6
12538,0345353145,0
13935,0345353145,0
14014,0345353145,0
14180,0345353145,7
14638,0345353145,0
14744,0345353145,9
15361,0345353145,0
15583,0345353145,0
15670,0345353145,0
16246,0345353145,6
16504,0345353145,6
16538,0345353145,9
16795,0345353145,0
16919,0345353145,6
16966,0345353145,0
18067,0345353145,0
20448,0345353145,0
21246,0345353145,9
28360,0345353145,0
29539,0345353145,8
30531,0345353145,0
31040,0345353145,0
595,0140293248,9
3350,0140293248,6
3363,0140293248,0
4785,0140293248,6
5439,0140293248,0
5582,0140293248,9
5774,0140293248,0
6242,0140293248,5
6251,0140293248,0
6575,0140293248,8
7125,0140293248,6
7301,0140293248,10
7346,0140293248,0
8067,0140293248,0
8454,0140293248,7
8529,0140293248,6
9406,0140293248,0
9747,0140293248,0
10819,0140293248,0
11676,0140293248,5
14049,0140293248,6
14768,0140293248,0
15497,0140293248,6
15686,0140293248,2
15985,0140293248,8
16599,0140293248,8
16996,0140293248,0
17950,0140293248,0
18476,0140293248,0
19664,0140293248,0
277244,0345443284,0
277478,0345443284,0
277807,0345443284,5
791,0345443284,0
2589,0345443284,0
4017,0345443284,10
5903,0345443284,0
11676,0345443284,0
12293,0345443284,8
12319,0345443284,8
12702,0345443284,10
13273,0345443284,0
14768,0345443284,0
16155,0345443284,0
16242,0345443284,8
16634,0345443284,0
16795,0345443284,0
17950,0345443284,4
18250,0345443284,0
18629,0345443284,4
20761,0345443284,5
20971,0345443284,4
21014,0345443284,0
21364,0345443284,0
21576,0345443284,7
22391,0345443284,8
22625,0345443284,10
24790,0345443284,8
25131,0345443284,8
26057,0345443284,0
277639,0440213525,0
2033,0440213525,0
3282,0440213525,0
5037,0440213525,8
5331,0440213525,0
5333,0440213525,9
6323,0440213525,6
6563,0440213525,9
6575,0440213525,0
7248,0440213525,10
7898,0440213525,0
8487,0440213525,0
9389,0440213525,8
9417,0440213525,0
9856,0440213525,0
10030,0440213525,0
10949,0440213525,8
11601,0440213525,0
11676,0440213525,5
11993,0440213525,6
12824,0440213525,0
13082,0440213525,0
13552,0440213525,0
14387,0440213525,5
14521,0440213525,5
14768,0440213525,6
15408,0440213525,0
16488,0440213525,0
16611,0440213525,0
16634,0440213525,7
277984,0440206154,0
278418,0440206154,0
876,0440206154,0
3363,0440206154,0
3817,0440206154,7
4157,0440206154,9
6251,0440206154,7
6772,0440206154,8
9747,0440206154,0
11676,0440206154,0
11993,0440206154,0
12619,0440206154,0
12707,0440206154,10
12824,0440206154,8
12982,0440206154,8
14282,0440206154,7
14638,0440206154,0
16106,0440206154,0
16916,0440206154,0
17461,0440206154,7
17589,0440206154,0
17950,0440206154,0
18067,0440206154,0
20201,0440206154,7
20245,0440206154,7
20971,0440206154,0
21484,0440206154,0
22625,0440206154,0
24186,0440206154,9
24921,0440206154,0
388,00610135124,6
4059,00610135124,6
4144,00610135124,0
4785,00610135124,5
4938,00610135124,7
5638,00610135124,9
6251,00610135124,0
6670,00610135124,8
7346,00610135124,0
7569,00610135124,0
10447,00610135124,0
11053,00610135124,0
11451,00610135124,0
11676,00610135124,8
14281,00610135124,0
14521,00610135124,5
14966,00610135124,0
15408,00610135124,9
16631,00610135124,5
17950,00610135124,0
18172,00610135124,0
18629,00610135124,8
19022,00610135124,0
19493,00610135124,0
19664,00610135124,10
20119,00610135124,0
21014,00610135124,0
21141,00610135124,8
21659,00610135124,0
23511,00610135124,0
277427,0316284955,0
278798,0316284955,7
2766,0316284955,0
3363,0316284955,0
3601,0316284955,7
4017,0316284955,0
5490,0316284955,0
5539,0316284955,0
5782,0316284955,8
6015,0316284955,5
6251,0316284955,0
6537,0316284955,8
6900,0316284955,10
10447,0316284955,0
11676,0316284955,0
12707,0316284955,8
12917,0316284955,10
13552,0316284955,0
14387,0316284955,8
14768,0316284955,10
15602,0316284955,8
16114,0316284955,4
16263,0316284955,0
16551,0316284955,0
16634,0316284955,8
16637,0316284955,8
16916,0316284955,0
17644,0316284955,0
17970,0316284955,8
19018,0316284955,0
2197,0312291639,9
3373,0312291639,8
4017,0312291639,0
4785,0312291639,9
5585,0312291639,0
5932,0312291639,5
6242,0312291639,5
6251,0312291639,0
6368,0312291639,0
7346,0312291639,0
7915,0312291639,0
8853,0312291639,10
9226,0312291639,8
11676,0312291639,9
11993,0312291639,6
12569,0312291639,9
12687,0312291639,7
13093,0312291639,0
13917,0312291639,4
15602,0312291639,7
15845,0312291639,7
15957,0312291639,3
16126,0312291639,0
16795,0312291639,9
17003,0312291639,0
17159,0312291639,8
18973,0312291639,0
19664,0312291639,0
21011,0312291639,8
21039,0312291639,8
277598,0375707972,8
882,0375707972,0
1264,0375707972,8
4017,0375707972,10
4370,0375707972,0
6242,0375707972,8
6575,0375707972,0
7158,0375707972,0
7283,0375707972,10
8454,0375707972,0
8681,0375707972,0
9203,0375707972,8
9381,0375707972,0
10338,0375707972,0
10590,0375707972,0
11676,0375707972,9
12154,0375707972,7
12390,0375707972,0
13093,0375707972,9
13256,0375707972,0
13273,0375707972,0
13387,0375707972,6
13995,0375707972,0
14768,0375707972,7
16106,0375707972,9
16795,0375707972,5
19148,0375707972,0
21014,0375707972,4
21404,0375707972,9
21618,0375707972,0
277427,0439064872,0
278356,0439064872,8
254,0439064872,9
2793,0439064872,0
2855,0439064872,0
4092,0439064872,0
4896,0439064872,10
6251,0439064872,0
6563,0439064872,0
8245,0439064872,8
9613,0439064872,0
9747,0439064872,0
9856,0439064872,0
10560,0439064872,10
11601,0439064872,0
11676,0439064872,8
12194,0439064872,0
12272,0439064872,0
12824,0439064872,8
15408,0439064872,0
15418,0439064872,0
15602,0439064872,0
16046,0439064872,0
16181,0439064872,10
17667,0439064872,7
18172,0439064872,0
19336,0439064872,9
21014,0439064872,9
22074,0439064872,0
24145,0439064872,8
938,0385335482,9
3363,0385335482,0
3659,0385335482,0
3869,0385335482,0
6563,0385335482,0
6575,0385335482,5
7346,0385335482,0
11676,0385335482,10
13552,0385335482,0
15602,0385335482,9
15957,0385335482,9
16121,0385335482,5
16718,0385335482,10
16795,0385335482,0
16996,0385335482,7
17402,0385335482,9
19664,0385335482,8
19681,0385335482,10
20115,0385335482,0
20448,0385335482,8
21014,0385335482,0
21264,0385335482,7
21364,0385335482,8
22773,0385335482,10
23768,0385335482,0
24401,0385335482,5
24569,0385335482,8
24921,0385335482,0
25409,0385335482,9
25533,0385335482,0
277427,0060934417,0
277937,0060934417,9
507,0060934417,0
1131,0060934417,8
6242,0060934417,7
6575,0060934417,9
6924,0060934417,7
7283,0060934417,10
7346,0060934417,0
7915,0060934417,0
9714,0060934417,7
10314,0060934417,0
10372,0060934417,8
10447,0060934417,0
11455,0060934417,0
11676,0060934417,0
12049,0060934417,0
12331,0060934417,10
14470,0060934417,8
15679,0060934417,9
16696,0060934417,0
16795,0060934417,0
16803,0060934417,0
17596,0060934417,8
17733,0060934417,8
17761,0060934417,0
19608,0060934417,0
19842,0060934417,0
20629,0060934417,0
21014,0060934417,0
277427,0440224764,7
243,0440224764,0
1377,0440224764,8
1812,0440224764,0
2099,0440224764,8
2630,0440224764,0
6115,0440224764,10
6251,0440224764,0
8245,0440224764,8
8284,0440224764,0
9856,0440224764,7
11224,0440224764,7
11676,0440224764,0
12569,0440224764,0
13552,0440224764,9
13582,0440224764,0
13968,0440224764,7
14422,0440224764,0
14521,0440224764,0
15418,0440224764,0
15651,0440224764,10
16711,0440224764,10
16795,0440224764,0
18440,0440224764,8
20060,0440224764,9
21014,0440224764,0
21167,0440224764,0
21957,0440224764,0
26544,0440224764,0
28360,0440224764,0
277195,0671510053,0
277915,0671510053,7
278243,0671510053,8
278342,0671510053,8
278552,0671510053,8
763,0671510053,10
1513,0671510053,8
1608,0671510053,0
1848,0671510053,0
2766,0671510053,0
3814,0671510053,0
4017,0671510053,10
4228,0671510053,10
6251,0671510053,0
6450,0671510053,0
6575,0671510053,0
6669,0671510053,0
7037,0671510053,8
7158,0671510053,9
7346,0671510053,0
8937,0671510053,10
9394,0671510053,10
10447,0671510053,0
10985,0671510053,0
11676,0671510053,9
11687,0671510053,0
12137,0671510053,0
13552,0671510053,0
14049,0671510053,8
14422,0671510053,0
278633,0452282829,0
4017,0452282829,10
4386,0452282829,6
6308,0452282829,8
6452,0452282829,5
6575,0452282829,0
6577,0452282829,0
7158,0452282829,0
7287,0452282829,0
7909,0452282829,4
8245,0452282829,6
8253,0452282829,0
8362,0452282829,8
8937,0452282829,0
10653,0452282829,0
11137,0452282829,0
11601,0452282829,0
11676,0452282829,10
12866,0452282829,8
12951,0452282829,8
13273,0452282829,0
14422,0452282829,4
14546,0452282829,9
15845,0452282829,0
16106,0452282829,0
16795,0452282829,0
17950,0452282829,5
20172,0452282829,0
21356,0452282829,0
21576,0452282829,0
278144,06848447724,0
3186,06848447724,0
4017,06848447724,5
6242,06848447724,8
6575,06848447724,0
7346,06848447724,0
7620,06848447724,6
8245,06848447724,0
8253,06848447724,0
9747,06848447724,0
10314,06848447724,7
10447,06848447724,9
11601,06848447724,0
11676,06848447724,4
13273,06848447724,0
13552,06848447724,0
14422,06848447724,0
16263,06848447724,0
16417,06848447724,9
16795,06848447724,7
16916,06848447724,0
17950,06848447724,0
18105,06848447724,0
18250,06848447724,5
18652,06848447724,9
19107,06848447724,10
20150,06848447724,9
21014,06848447724,0
21356,06848447724,7
21659,06848447724,8
277923,0385492081,9
278418,0385492081,0
278755,0385492081,1
882,0385492081,0
1489,0385492081,8
1903,0385492081,0
4929,0385492081,0
4938,0385492081,7
6251,0385492081,0
7346,0385492081,0
8245,0385492081,0
8782,0385492081,0
9289,0385492081,0
11601,0385492081,0
11676,0385492081,0
11844,0385492081,8
12589,0385492081,10
14032,0385492081,0
14201,0385492081,7
14521,0385492081,0
15268,0385492081,0
15795,0385492081,9
16246,0385492081,9
16795,0385492081,5
18596,0385492081,4
21014,0385492081,0
21404,0385492081,7
23511,0385492081,0
23768,0385492081,0
26579,0385492081,9
277427,0316776963,8
243,0316776963,9
254,0316776963,0
638,0316776963,10
651,0316776963,0
1261,0316776963,8
2766,0316776963,0
4900,0316776963,7
5737,0316776963,5
6563,0316776963,0
6575,0316776963,8
7125,0316776963,0
10314,0316776963,7
10654,0316776963,10
11676,0316776963,8
12406,0316776963,0
14542,0316776963,8
14768,0316776963,0
15497,0316776963,0
15602,0316776963,10
15845,0316776963,5
16795,0316776963,0
17003,0316776963,7
18082,0316776963,0
18316,0316776963,0
18714,0316776963,0
19331,0316776963,7
19571,0316776963,8
21014,0316776963,0
21462,0316776963,8
276788,04393580624,7
278356,04393580624,10
254,04393580624,0
2033,04393580624,9
4896,04393580624,0
6251,04393580624,9
6431,04393580624,10
6563,04393580624,10
6575,04393580624,0
7958,04393580624,0
9908,04393580624,7
10560,04393580624,10
11676,04393580624,0
12272,04393580624,10
13082,04393580624,10
14363,04393580624,9
16532,04393580624,0
18067,04393580624,0
18411,04393580624,10
21014,04393580624,0
21576,04393580624,9
22241,04393580624,8
22625,04393580624,10
23571,04393580624,0
24186,04393580624,9
25409,04393580624,10
25919,04393580624,10
25981,04393580624,0
26730,04393580624,0
27140,04393580624,0
244,0060987103,8
503,0060987103,0
1167,0060987103,0
3148,0060987103,0
3363,0060987103,0
6242,0060987103,7
6251,0060987103,0
6543,0060987103,10
6563,0060987103,8
6575,0060987103,9
7283,0060987103,9
7346,0060987103,7
7841,0060987103,9
8454,0060987103,10
8681,0060987103,0
8801,0060987103,9
11676,0060987103,9
14422,0060987103,0
15670,0060987103,0
16009,0060987103,9
16106,0060987103,7
16509,0060987103,9
16643,0060987103,10
16699,0060987103,0
16916,0060987103,0
20106,0060987103,3
20703,0060987103,6
20996,0060987103,0
21484,0060987103,0
22012,0060987103,0
277378,0684872153,0
277427,0684872153,0
254,0684872153,0
3168,0684872153,8
3869,0684872153,9
5600,0684872153,0
6501,0684872153,6
6563,0684872153,1
6772,0684872153,8
7346,0684872153,7
7507,0684872153,8
7887,0684872153,10
7915,0684872153,0
8188,0684872153,10
9902,0684872153,7
10315,0684872153,0
11601,0684872153,0
11676,0684872153,9
11716,0684872153,0
12289,0684872153,8
14521,0684872153,0
14768,0684872153,0
16005,0684872153,0
16551,0684872153,7
19233,0684872153,0
19711,0684872153,8
21014,0684872153,0
21484,0684872153,0
21540,0684872153,2
21550,0684872153,7
278535,0375726403,0
278813,0375726403,0
424,0375726403,0
1075,0375726403,7
2891,0375726403,0
2933,0375726403,0
3363,0375726403,0
5903,0375726403,0
6242,0375726403,7
7078,0375726403,8
7346,0375726403,8
8253,0375726403,7
9138,0375726403,0
10447,0375726403,0
11676,0375726403,7
14232,0375726403,0
16090,0375726403,0
16795,0375726403,4
16999,0375726403,8
19842,0375726403,6
21014,0375726403,8
21031,0375726403,5
22145,0375726403,0
23768,0375726403,0
25103,0375726403,0
26020,0375726403,9
26508,0375726403,6
30290,0375726403,8
30298,0375726403,4
30471,0375726403,0
507,0060938455,0
5439,0060938455,9
6102,0060938455,0
6251,0060938455,0
6575,0060938455,0
7210,0060938455,0
7620,0060938455,0
8188,0060938455,9
8782,0060938455,0
9340,0060938455,9
10819,0060938455,0
11601,0060938455,10
11676,0060938455,10
14423,0060938455,0
17003,0060938455,10
17122,0060938455,8
17282,0060938455,0
19874,0060938455,0
20347,0060938455,0
22504,0060938455,0
22873,0060938455,9
23768,0060938455,0
24182,0060938455,7
24838,0060938455,10
25216,0060938455,5
25601,0060938455,0
26084,0060938455,0
26616,0060938455,0
27812,0060938455,10
28255,0060938455,0
277143,0345342968,9
1848,0345342968,10
2744,0345342968,0
3346,0345342968,0
5439,0345342968,0
6543,0345342968,8
7286,0345342968,10
7557,0345342968,8
7958,0345342968,0
8672,0345342968,0
11676,0345342968,0
13380,0345342968,5
13850,0345342968,10
14521,0345342968,0
14768,0345342968,0
15408,0345342968,0
15583,0345342968,10
16795,0345342968,8
18714,0345342968,0
19336,0345342968,10
19549,0345342968,8
19760,0345342968,10
21356,0345342968,7
21484,0345342968,8
21576,0345342968,8
22521,0345342968,10
22624,0345342968,8
22900,0345342968,0
23768,0345342968,0
23799,0345342968,10
243,0385720106,7
1424,0385720106,7
2608,0385720106,0
5539,0385720106,0
6575,0385720106,7
7509,0385720106,0
8027,0385720106,0
8245,0385720106,0
8454,0385720106,6
8541,0385720106,6
8942,0385720106,0
11676,0385720106,8
12433,0385720106,0
12824,0385720106,5
12917,0385720106,0
14279,0385720106,0
16634,0385720106,0
16795,0385720106,9
17950,0385720106,0
18095,0385720106,0
18250,0385720106,0
21014,0385720106,0
21659,0385720106,0
21861,0385720106,9
22625,0385720106,0
23768,0385720106,0
24194,0385720106,0
26544,0385720106,0
26673,0385720106,8
28454,0385720106,0
278418,0385265700,0
2033,0385265700,0
3113,0385265700,6
4017,0385265700,9
5296,0385265700,6
5768,0385265700,8
6575,0385265700,0
8066,0385265700,0
8870,0385265700,5
10314,0385265700,6
11676,0385265700,7
12154,0385265700,6
13995,0385265700,9
14387,0385265700,8
14422,0385265700,0
16036,0385265700,0
16246,0385265700,9
16795,0385265700,0
17602,0385265700,6
17950,0385265700,0
18012,0385265700,8
18096,0385265700,10
18250,0385265700,0
20172,0385265700,0
21014,0385265700,0
21318,0385265700,0
23511,0385265700,0
23768,0385265700,0
26536,0385265700,0
27140,0385265700,0
1131,0375700757,0
3186,0375700757,0
3977,0375700757,9
4196,0375700757,9
6575,0375700757,0
6789,0375700757,10
7346,0375700757,0
9381,0375700757,0
9417,0375700757,0
10314,0375700757,6
10447,0375700757,9
11676,0375700757,0
13280,0375700757,8
15497,0375700757,0
15957,0375700757,0
15958,0375700757,0
16854,0375700757,0
17340,0375700757,0
17538,0375700757,0
19664,0375700757,8
19689,0375700757,7
21011,0375700757,0
21014,0375700757,8
21252,0375700757,7
21356,0375700757,0
21659,0375700757,0
23680,0375700757,0
25131,0375700757,0
26535,0375700757,5
26624,0375700757,0
277195,0553572997,0
277427,0553572997,0
277469,0553572997,9
882,0553572997,10
1389,0553572997,9
1830,0553572997,7
2108,0553572997,9
2569,0553572997,8
6251,0553572997,0
8681,0553572997,7
8935,0553572997,8
9417,0553572997,0
10314,0553572997,8
10447,0553572997,0
11601,0553572997,0
11676,0553572997,7
11855,0553572997,0
14521,0553572997,0
16263,0553572997,5
16504,0553572997,8
16795,0553572997,0
16975,0553572997,0
17859,0553572997,0
21252,0553572997,0
21404,0553572997,8
22200,0553572997,10
22809,0553572997,0
23768,0553572997,0
24373,0553572997,0
24515,0553572997,10
277923,0375725784,0
278194,0375725784,0
278243,0375725784,7
278418,0375725784,0
1161,0375725784,5
1674,0375725784,10
2357,0375725784,8
2977,0375725784,3
3362,0375725784,7
6251,0375725784,4
6543,0375725784,0
6563,0375725784,0
6575,0375725784,7
7283,0375725784,0
8870,0375725784,0
9138,0375725784,0
9174,0375725784,7
11179,0375725784,8
11601,0375725784,0
11676,0375725784,0
14422,0375725784,0
15602,0375725784,8
15945,0375725784,0
16413,0375725784,0
16634,0375725784,3
16795,0375725784,0
16949,0375725784,9
17893,0375725784,4
20350,0375725784,9
20462,0375725784,8
278418,0380789035,0
254,0380789035,10
853,0380789035,0
3346,0380789035,6
3643,0380789035,0
4077,0380789035,8
5582,0380789035,9
5899,0380789035,9
6251,0380789035,7
6575,0380789035,0
6884,0380789035,8
7346,0380789035,0
11676,0380789035,0
16634,0380789035,0
17177,0380789035,7
17970,0380789035,0
20961,0380789035,8
21014,0380789035,0
21404,0380789035,8
24325,0380789035,7
24433,0380789035,8
25103,0380789035,0
25909,0380789035,10
26501,0380789035,8
26883,0380789035,8
28594,0380789035,0
29526,0380789035,9
32440,0380789035,0
33270,0380789035,8
34762,0380789035,0
278418,0345313860,0
505,0345313860,7
3935,0345313860,0
4938,0345313860,10
5609,0345313860,10
6323,0345313860,6
8529,0345313860,0
9747,0345313860,0
9856,0345313860,0
11676,0345313860,8
12194,0345313860,0
12538,0345313860,0
13582,0345313860,0
14456,0345313860,10
14897,0345313860,0
16599,0345313860,0
16634,0345313860,10
18155,0345313860,6
20201,0345313860,0
20462,0345313860,0
21014,0345313860,0
21364,0345313860,9
23872,0345313860,10
24921,0345313860,0
26371,0345313860,9
26544,0345313860,0
26621,0345313860,7
29259,0345313860,10
31315,0345313860,10
31683,0345313860,6
277427,0316096199,0
278633,0316096199,8
243,0316096199,0
3350,0316096199,8
3363,0316096199,10
4017,0316096199,10
5476,0316096199,4
5903,0316096199,0
6323,0316096199,0
6563,0316096199,0
7158,0316096199,0
7346,0316096199,8
11676,0316096199,10
12123,0316096199,8
12538,0316096199,8
12929,0316096199,0
13273,0316096199,0
13552,0316096199,0
14768,0316096199,0
16106,0316096199,0
16795,0316096199,0
16966,0316096199,0
17402,0316096199,8
18660,0316096199,5
19789,0316096199,7
21448,0316096199,8
21773,0316096199,7
22517,0316096199,7
23341,0316096199,5
23652,0316096199,8
276847,0446364193,0
278418,0446364193,0
558,0446364193,8
819,0446364193,7
5483,0446364193,0
7346,0446364193,0
8141,0446364193,8
8362,0446364193,0
9177,0446364193,7
11400,0446364193,0
11676,0446364193,8
12426,0446364193,0
14521,0446364193,0
15418,0446364193,0
16490,0446364193,9
16795,0446364193,8
16949,0446364193,9
17952,0446364193,9
18067,0446364193,0
18082,0446364193,7
19085,0446364193,8
20336,0446364193,8
21031,0446364193,10
23768,0446364193,0
26544,0446364193,0
27172,0446364193,0
27786,0446364193,5
27788,0446364193,0
28177,0446364193,7
29259,0446364193,0
433,0842329129,5
2770,0842329129,6
3556,0842329129,0
3821,0842329129,0
4149,0842329129,1
5942,0842329129,2
5956,0842329129,5
6611,0842329129,9
11124,0842329129,0
11676,0842329129,9
11928,0842329129,0
14181,0842329129,8
15049,0842329129,8
15497,0842329129,0
15651,0842329129,10
16634,0842329129,0
16795,0842329129,9
16916,0842329129,10
17190,0842329129,10
19681,0842329129,10
21014,0842329129,0
23768,0842329129,0
24669,0842329129,0
24921,0842329129,0
26544,0842329129,0
26831,0842329129,0
27395,0842329129,7
27551,0842329129,0
27947,0842329129,6
28523,0842329129,0
254,0312305060,0
2288,0312305060,0
2766,0312305060,0
2891,0312305060,0
3079,0312305060,8
4622,0312305060,0
5418,0312305060,0
6007,0312305060,0
6251,0312305060,0
6900,0312305060,0
7158,0312305060,0
10447,0312305060,0
11400,0312305060,0
11676,0312305060,9
12137,0312305060,0
12307,0312305060,8
13766,0312305060,9
15602,0312305060,10
16795,0312305060,8
17003,0312305060,10
18176,0312305060,0
18689,0312305060,0
19487,0312305060,0
19493,0312305060,7
19571,0312305060,0
20462,0312305060,7
21014,0312305060,8
22695,0312305060,0
23768,0312305060,0
26084,0312305060,10
277427,0061009059,9
278026,0061009059,8
516,0061009059,0
2529,0061009059,0
3167,0061009059,0
4854,0061009059,0
5903,0061009059,0
6251,0061009059,7
6543,0061009059,8
6575,0061009059,0
7082,0061009059,8
7346,0061009059,0
7915,0061009059,8
8067,0061009059,10
9908,0061009059,0
10314,0061009059,0
11224,0061009059,7
11676,0061009059,8
13273,0061009059,0
13552,0061009059,0
14521,0061009059,0
15661,0061009059,10
16781,0061009059,0
16795,0061009059,9
17233,0061009059,10
17399,0061009059,9
17761,0061009059,9
18832,0061009059,0
22818,0061009059,7
23768,0061009059,8
277042,0380731851,0
277157,0380731851,0
277378,0380731851,0
277639,0380731851,6
278026,0380731851,5
278483,0380731851,8
278773,0380731851,8
1949,0380731851,0
3643,0380731851,0
6251,0380731851,0
6582,0380731851,0
8187,0380731851,8
8314,0380731851,0
8870,0380731851,7
9343,0380731851,6
10124,0380731851,8
11676,0380731851,6
12348,0380731851,6
12707,0380731851,10
13600,0380731851,0
14812,0380731851,8
15197,0380731851,0
16634,0380731851,0
18196,0380731851,0
21014,0380731851,0
22775,0380731851,5
24921,0380731851,0
25536,0380731851,7
25601,0380731851,0
26532,0380731851,0
277965,0345378490,0
243,0345378490,0
1235,0345378490,9
1435,0345378490,5
2766,0345378490,0
4376,0345378490,0
5170,0345378490,0
6698,0345378490,0
7158,0345378490,0
7958,0345378490,0
8019,0345378490,0
8487,0345378490,0
9856,0345378490,0
10949,0345378490,9
11676,0345378490,9
11944,0345378490,6
12692,0345378490,0
12990,0345378490,5
13552,0345378490,0
14521,0345378490,0
15093,0345378490,0
16551,0345378490,6
16634,0345378490,0
16687,0345378490,8
16795,0345378490,7
16966,0345378490,0
18016,0345378490,0
18309,0345378490,6
19259,0345378490,10
19842,0345378490,0
2012,0553279912,10
2766,0553279912,7
3145,0553279912,0
6575,0553279912,7
6900,0553279912,0
8018,0553279912,9
8253,0553279912,0
9747,0553279912,10
11601,0553279912,0
11676,0553279912,0
12331,0553279912,6
12690,0553279912,10
14422,0553279912,0
15819,0553279912,0
16634,0553279912,0
17761,0553279912,9
21875,0553279912,7
22074,0553279912,6
23288,0553279912,0
23768,0553279912,0
23902,0553279912,7
25019,0553279912,8
25533,0553279912,0
26517,0553279912,0
26544,0553279912,0
27462,0553279912,0
27472,0553279912,5
30273,0553279912,0
30735,0553279912,10
31556,0553279912,0
277937,0743237188,7
278469,0743237188,7
785,0743237188,5
3575,0743237188,0
4577,0743237188,0
5048,0743237188,10
6575,0743237188,0
6577,0743237188,9
6789,0743237188,0
7915,0743237188,0
8047,0743237188,9
8253,0743237188,0
9219,0743237188,10
10447,0743237188,3
11601,0743237188,0
11676,0743237188,6
11718,0743237188,7
12123,0743237188,7
12316,0743237188,0
12917,0743237188,9
13552,0743237188,0
14422,0743237188,0
14768,0743237188,0
15475,0743237188,8
15642,0743237188,10
16263,0743237188,0
16795,0743237188,9
19842,0743237188,0
20106,0743237188,8
21011,0743237188,8
277378,0446608955,4
278188,0446608955,0
278418,0446608955,0
5037,0446608955,8
5483,0446608955,0
6563,0446608955,0
7158,0446608955,9
9747,0446608955,10
10314,0446608955,0
11601,0446608955,0
11676,0446608955,7
11933,0446608955,0
13126,0446608955,5
13582,0446608955,0
15670,0446608955,0
16231,0446608955,8
16795,0446608955,8
17528,0446608955,0
17950,0446608955,10
21484,0446608955,0
27313,0446608955,9
28634,0446608955,10
29905,0446608955,8
30555,0446608955,6
30584,0446608955,0
30746,0446608955,0
33270,0446608955,0
33862,0446608955,5
34344,0446608955,8
37504,0446608955,8
388,0440224675,0
735,0440224675,0
1167,0440224675,8
3363,0440224675,0
6251,0440224675,6
8240,0440224675,8
8681,0440224675,0
9083,0440224675,4
10005,0440224675,0
11601,0440224675,0
11668,0440224675,0
11676,0440224675,8
12824,0440224675,8
14521,0440224675,0
14966,0440224675,0
15408,0440224675,0
16795,0440224675,5
20561,0440224675,8
20971,0440224675,9
21014,0440224675,0
21659,0440224675,0
23768,0440224675,0
24921,0440224675,0
25583,0440224675,10
26544,0440224675,0
27891,0440224675,0
28495,0440224675,9
28634,0440224675,10
30972,0440224675,0
31315,0440224675,0
277453,0385722206,0
278418,0385722206,0
2977,0385722206,0
4516,0385722206,8
5680,0385722206,0
6537,0385722206,6
6543,0385722206,6
6575,0385722206,9
7283,0385722206,10
7286,0385722206,0
7524,0385722206,8
7634,0385722206,8
7958,0385722206,0
8245,0385722206,7
10447,0385722206,0
10524,0385722206,0
10607,0385722206,10
11638,0385722206,7
11676,0385722206,9
12080,0385722206,8
12331,0385722206,9
14422,0385722206,0
15408,0385722206,0
15945,0385722206,0
18973,0385722206,0
19605,0385722206,0
20462,0385722206,7
21014,0385722206,8
21208,0385722206,8
22625,0385722206,9
507,0060392452,0
1903,0060392452,0
2179,0060392452,9
2766,0060392452,0
2891,0060392452,0
2977,0060392452,0
4157,0060392452,8
4334,0060392452,6
4795,0060392452,8
5048,0060392452,10
6251,0060392452,10
8782,0060392452,0
9579,0060392452,10
11676,0060392452,0
12835,0060392452,0
14768,0060392452,0
